"year","production_area","country","iso","general_name","species","common_name","sci_name","quantity","aquaculture","log10_aqua","post"
1976,51,"Yemen","YEM","Lobster","LOK","scalloped spiny lobster","Panulirus homarus",987,0,0,1
1976,61,NA,"SUN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",1956,0,0,0
1976,61,NA,"SUN","Salmon","CHU","chum salmon","Oncorhynchus keta",10015,0,0,0
1976,61,NA,"SUN","Salmon","COH","coho salmon","Oncorhynchus kisutch",3556,465,2.66745295288995,1
1976,27,NA,"","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",2,0,0,1
1976,37,NA,"YUG","Lobster","LBE","european lobster","Homarus gammarus",20,0,0,1
1976,27,NA,"","Lobster","LBE","european lobster","Homarus gammarus",35,0,0,1
1976,37,NA,"YUG","Lobster","NEP","norway lobster","Nephrops norvegicus",275,0,0,1
1976,61,NA,"SUN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",53748,0,0,0
1976,27,NA,"SUN","Salmon","SAL","atlantic salmon","Salmo salar",215,1651,3.21774707326279,1
1976,51,NA,"SUN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",5183,0,0,1
1976,61,NA,"SUN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",1170,0,0,0
1977,37,"Algeria","DZA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",18,0,0,1
1977,37,"Algeria","DZA","Lobster","NEP","norway lobster","Nephrops norvegicus",53,0,0,1
1977,77,"American Samoa","ASM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",2,0,0,1
1977,31,"Anguilla","AIA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",70,0,0,1
1977,31,"Antigua & Barbuda","ATG","Lobster","SLC","caribbean spiny lobster","Panulirus argus",175,0,0,1
1977,81,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",613,0,0,0
1977,57,"Australia","AUS","Salmon","ASA","australian salmon","Arripis trutta",3188,0,0,0
1977,57,"Australia","AUS","Lobster","JSN","southern rock lobster","Jasus novaehollandiae",3385,0,0,1
1977,57,"Australia","AUS","Lobster","LOA","australian spiny lobster","Panulirus cygnus",9117,0,0,1
1977,81,"Australia","AUS","Lobster","LOG","green rock lobster","Jasus verreauxi",96,0,0,1
1977,57,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",1,0,0,1
1977,81,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",43,0,0,1
1977,71,"Australia","AUS","Lobster","LOS","slipper lobsters","Scyllaridae",48,0,0,1
1977,71,"Australia","AUS","Lobster","SLV","tropical spiny lobsters","Panulirus spp",6,0,0,1
1977,31,"Bahamas","BHS","Lobster","SLC","caribbean spiny lobster","Panulirus argus",2605,0,0,1
1977,27,"Belgium","BEL","Lobster","NEP","norway lobster","Nephrops norvegicus",475,0,0,1
1977,31,"Belize","BLZ","Lobster","SLC","caribbean spiny lobster","Panulirus argus",504,0,0,1
1977,31,"Bermuda","BMU","Lobster","SLC","caribbean spiny lobster","Panulirus argus",40,0,0,1
1977,41,"Brazil","BRA","Lobster","SLC","caribbean spiny lobster","Panulirus argus",5268,0,0,1
1977,41,"Brazil","BRA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3033,0,0,1
1977,31,"British Virgin Islands","VGB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",30,0,0,1
1977,34,"Cameroon","CMR","Lobster","SLV","tropical spiny lobsters","Panulirus spp",8,0,0,1
1977,67,"Canada","CAN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",7522,0,0,0
1977,67,"Canada","CAN","Salmon","CHU","chum salmon","Oncorhynchus keta",6032,0,0,0
1977,67,"Canada","CAN","Salmon","COH","coho salmon","Oncorhynchus kisutch",9857,480,2.68124123737559,1
1977,21,"Canada","CAN","Lobster","LBA","american lobster","Homarus americanus",17833,0,0,1
1977,67,"Canada","CAN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",24723,0,0,0
1977,21,"Canada","CAN","Salmon","SAL","atlantic salmon","Salmo salar",2134,2277,3.35736303061514,1
1977,67,"Canada","CAN","Salmon","SOC","sockeye salmon","Oncorhynchus nerka",17388,0,0,0
1977,34,"Cape Verde","CPV","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",200,0,0,1
1977,87,"Chile","CHL","Lobster","LOF","juan fernandez rock lobster","Jasus frontalis",31,0,0,1
1977,87,"Chile","CHL","Lobster","LOQ","craylets, squat lobsters","Galatheidae",43370,0,0,1
1977,31,"Colombia","COL","Lobster","SLC","caribbean spiny lobster","Panulirus argus",190,0,0,1
1977,51,"Comoros","COM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",50,0,0,1
1977,34,"Congo - Brazzaville","COG","Lobster","SLV","tropical spiny lobsters","Panulirus spp",1,0,0,1
1977,31,"Costa Rica","CRI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",194,0,0,1
1977,77,"Costa Rica","CRI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",34,0,0,1
1977,31,"Cuba","CUB","Lobster","SLC","caribbean spiny lobster","Panulirus argus",7500,0,0,1
1977,37,"Cyprus","CYP","Lobster","SLO","common spiny lobster","Palinurus elephas",1,0,0,1
1977,27,"Denmark","DNK","Lobster","LBE","european lobster","Homarus gammarus",14,0,0,1
1977,27,"Denmark","DNK","Lobster","NEP","norway lobster","Nephrops norvegicus",1265,0,0,1
1977,27,"Denmark","DNK","Salmon","SAL","atlantic salmon","Salmo salar",1214,2277,3.35736303061514,1
1977,31,"Dominican Republic","DOM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",86,0,0,1
1977,87,"Ecuador","ECU","Lobster","NUG","green spiny lobster","Panulirus gracilis",50,0,0,1
1977,27,"Faroe Islands","FRO","Lobster","NEP","norway lobster","Nephrops norvegicus",52,0,0,1
1977,27,"Faroe Islands","FRO","Salmon","SAL","atlantic salmon","Salmo salar",40,2277,3.35736303061514,1
1977,71,"Fiji","FJI","Lobster","SLV","tropical spiny lobsters","Panulirus spp",4,0,0,1
1977,5,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",83,2277,3.35736303061514,1
1977,27,"Finland","FIN","Salmon","SAL","atlantic salmon","Salmo salar",699,2277,3.35736303061514,1
1977,27,"France","FRA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",80,0,0,1
1977,34,"France","FRA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",436,0,0,1
1977,37,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",8,0,0,1
1977,27,"France","FRA","Lobster","LBE","european lobster","Homarus gammarus",353,0,0,1
1977,37,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",1,0,0,1
1977,27,"France","FRA","Lobster","NEP","norway lobster","Nephrops norvegicus",10798,0,0,1
1977,37,"France","FRA","Lobster","PSL","pink spiny lobster","Palinurus mauritanicus",20,0,0,1
1977,37,"France","FRA","Lobster","SLO","common spiny lobster","Palinurus elephas",70,0,0,1
1977,77,"French Polynesia","PYF","Lobster","SLV","tropical spiny lobsters","Panulirus spp",4,0,0,1
1977,51,"French Southern Territories","ATF","Lobster","JSP","st.paul rock lobster","Jasus paulensis",489,0,0,1
1977,34,"Gambia","GMB","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",182,0,0,1
1977,27,"Germany","DEU","Lobster","LBE","european lobster","Homarus gammarus",1,0,0,1
1977,27,"Germany","DEU","Lobster","NEP","norway lobster","Nephrops norvegicus",29,0,0,1
1977,27,"Germany","DEU","Salmon","SAL","atlantic salmon","Salmo salar",38,2277,3.35736303061514,1
1977,34,"Ghana","GHA","Lobster","SLV","tropical spiny lobsters","Panulirus spp",26,0,0,1
1977,37,"Greece","GRC","Lobster","NEP","norway lobster","Nephrops norvegicus",703,0,0,1
1977,27,"Greenland","GRL","Salmon","SAL","atlantic salmon","Salmo salar",6,2277,3.35736303061514,1
1977,21,"Greenland","GRL","Salmon","SAL","atlantic salmon","Salmo salar",1420,2277,3.35736303061514,1
1977,77,"Guatemala","GTM","Lobster","SLV","tropical spiny lobsters","Panulirus spp",3,0,0,1
1977,31,"Haiti","HTI","Lobster","SLC","caribbean spiny lobster","Panulirus argus",250,0,0,1
1977,31,"Honduras","HND","Lobster","SLC","caribbean spiny lobster","Panulirus argus",1923,0,0,1
1977,27,"Iceland","ISL","Lobster","NEP","norway lobster","Nephrops norvegicus",2723,0,0,1
1977,5,"Iceland","ISL","Salmon","SAL","atlantic salmon","Salmo salar",230,2277,3.35736303061514,1
1977,57,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",216,0,0,1
1977,71,"Indonesia","IDN","Lobster","SLV","tropical spiny lobsters","Panulirus spp",481,0,0,1
1977,27,"Ireland","IRL","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",96,0,0,1
1977,27,"Ireland","IRL","Lobster","LBE","european lobster","Homarus gammarus",339,0,0,1
1977,27,"Ireland","IRL","Lobster","NEP","norway lobster","Nephrops norvegicus",2866,0,0,1
1977,27,"Ireland","IRL","Salmon","SAL","atlantic salmon","Salmo salar",1321,2277,3.35736303061514,1
1977,27,"Isle of Man","IMN","Lobster","LBE","european lobster","Homarus gammarus",5,0,0,1
1977,27,"Isle of Man","IMN","Lobster","NEP","norway lobster","Nephrops norvegicus",72,0,0,1
1977,34,"Italy","ITA","Lobster","CRW","palinurid spiny lobsters","Palinurus spp",127,0,0,1
1977,37,"Italy","ITA","Lobster","NEP","norway lobster","Nephrops norvegicus",3632,0,0,1
1977,37,"Italy","ITA","Lobster","SLO","common spiny lobster","Palinurus elephas",636,0,0,1
1977,31,"Jamaica","JAM","Lobster","SLC","caribbean spiny lobster","Panulirus argus",7,0,0,1
1977,4,"Japan","JPN","Salmon","CHE","masu salmon","Oncorhynchus masou",526,0,0,0
1977,61,"Japan","JPN","Salmon","CHE","masu salmon","Oncorhynchus masou",3741,0,0,0
1977,61,"Japan","JPN","Salmon","CHI","chinook salmon","Oncorhynchus tshawytscha",908,0,0,0
1977,4,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",3521,0,0,0
1977,61,"Japan","JPN","Salmon","CHU","chum salmon","Oncorhynchus keta",68410,0,0,0
1977,61,"Japan","JPN","Salmon","COH","coho salmon","Oncorhynchus kisutch",3757,480,2.68124123737559,1
1977,61,"Japan","JPN","Lobster","LOJ","longlegged spiny lobster","Panulirus longipes",971,0,0,1
1977,4,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",114,0,0,0
1977,61,"Japan","JPN","Salmon","PIN","pink salmon","Oncorhynchus gorbuscha",35150,0,0,0
