"year","country","genus","species","sci_name","quantity","aquaculture","post","group","year_start"
2006,"NLD","Merluccius","HKE","Merluccius merluccius",37,0,1,0,1984.6
2006,"NLD","Merluccius","HKX","Merluccius spp",6,0,1,0,1984.6
2006,"NLD","Micromesistius","WHB","Micromesistius poutassou",96607,0,1,0,1984.6
2006,"NLD","Sardina","PIL","Sardina pilchardus",20259,0,1,0,1984.6
2006,"NLD","Sardinella","SAA","Sardinella aurita",45414,0,1,0,1984.6
2006,"NLD","Sardinella","SAE","Sardinella maderensis",3216,0,1,0,1984.6
2006,"NLD","Scomber","MAC","Scomber scombrus",22068,0,1,0,1984.6
2006,"NLD","Scomber","MAS","Scomber japonicus",5989,0,1,0,1984.6
2006,"NLD","Scomber","VMA","Scomber colias",1186,0,1,0,1984.6
2006,"NLD","Scomberomorus","MAW","Scomberomorus tritor",3,0,1,0,1984.6
2006,"NLD","Sprattus","SPR","Sprattus sprattus",106,0,1,0,1984.6
2006,"NLD","Trichiurus","LHT","Trichiurus lepturus",115,0,1,0,1984.6
2006,"NLD","Trisopterus","BIB","Trisopterus luscus",533,0,1,0,1984.6
2006,"NOR","Ammodytes","SAN","Ammodytes spp",5815,0,1,0,1984.6
2006,"NOR","Clupea","HER","Clupea harengus",710591,0,1,0,1984.6
2006,"NOR","Mallotus","CAP","Mallotus villosus",2047,0,1,0,1984.6
2006,"NOR","Merluccius","HKE","Merluccius merluccius",1179,0,1,0,1984.6
2006,"NOR","Micromesistius","WHB","Micromesistius poutassou",642452,0,1,0,1984.6
2006,"NOR","Pandalus","PRA","Pandalus borealis",38710,0,1,0,1984.6
2006,"NOR","Scomber","MAC","Scomber scombrus",122011,0,1,0,1984.6
2006,"NOR","Sprattus","SPR","Sprattus sprattus",11470,0,1,0,1984.6
2006,"NOR","Trisopterus","NOP","Trisopterus esmarkii",14336,0,1,0,1984.6
2006,"NRU","Katsuwonus","SKJ","Katsuwonus pelamis",20,0,1,0,1984.6
2006,"NZL","Decapterus","SDX","Decapterus spp",89,0,1,0,1984.6
2006,"NZL","Katsuwonus","SKJ","Katsuwonus pelamis",20480,0,1,0,1984.6
2006,"NZL","Loliginidae,","SQU","Loliginidae, Ommastrephidae",48,0,1,0,1984.6
2006,"NZL","Macruronus","GRN","Macruronus novaezelandiae",104973,0,1,0,1984.6
2006,"NZL","Merluccius","HKN","Merluccius australis",9368,0,1,0,1984.6
2006,"NZL","Micromesistius","POS","Micromesistius australis",23428,0,1,0,1984.6
2006,"NZL","Sardinops","SRP","Sardinops neopilchardus",1120,0,1,0,1984.6
2006,"NZL","Scomber","MAA","Scomber australasicus",15432,0,1,0,1984.6
2006,"OMN","Auxis","FRZ","Auxis thazard, A. rochei",171,0,1,0,1984.6
2006,"OMN","Katsuwonus","SKJ","Katsuwonus pelamis",106,0,1,0,1984.6
2006,"OMN","Rastrelliger","RAG","Rastrelliger kanagurta",4364,0,1,0,1984.6
2006,"OMN","Sardinella","IOS","Sardinella longiceps",36187,0,1,0,1984.6
2006,"OMN","Scomberomorus","COM","Scomberomorus commerson",2932,0,1,0,1984.6
2006,"PAK","Auxis","FRZ","Auxis thazard, A. rochei",45,0,1,0,1984.6
2006,"PAK","Decapterus","SDX","Decapterus spp",6134,0,1,0,1984.6
2006,"PAK","Katsuwonus","SKJ","Katsuwonus pelamis",4680,0,1,0,1984.6
2006,"PAK","Loliginidae,","SQU","Loliginidae, Ommastrephidae",2176,0,1,0,1984.6
2006,"PAK","Nemipterus","THB","Nemipterus spp",7198,0,1,0,1984.6
2006,"PAK","Rastrelliger","RAG","Rastrelliger kanagurta",38504,0,1,0,1984.6
2006,"PAK","Sardinella","IOS","Sardinella longiceps",30955,0,1,0,1984.6
2006,"PAK","Scomberomorus","COM","Scomberomorus commerson",7049,0,1,0,1984.6
2006,"PAK","Sepiidae,","CTL","Sepiidae, Sepiolidae",3255,0,1,0,1984.6
2006,"PAK","Tenualosa","HIL","Tenualosa ilisha",195,0,1,0,1984.6
2006,"PAK","Trichiurus","LHT","Trichiurus lepturus",23494,0,1,0,1984.6
2006,"PAN","Auxis","FRI","Auxis thazard",1200,0,1,0,1984.6
2006,"PAN","Illex","SQA","Illex argentinus",585,0,1,0,1984.6
2006,"PAN","Katsuwonus","SKJ","Katsuwonus pelamis",58945,0,1,0,1984.6
2006,"PAN","Sardinella","SIX","Sardinella spp",2175,0,1,0,1984.6
2006,"PAN","Scomber","VMA","Scomber colias",516,0,1,0,1984.6
2006,"PAN","Scomberomorus","MAW","Scomberomorus tritor",354,0,1,0,1984.6
2006,"PAN","Scomberomorus","SIE","Scomberomorus sierra",1119,0,1,0,1984.6
2006,"PER","Dosidicus","GIS","Dosidicus gigas",434261,0,1,0,1984.6
2006,"PER","Engraulis","VET","Engraulis ringens",5935302,0,1,0,1984.6
2006,"PER","Katsuwonus","SKJ","Katsuwonus pelamis",396,0,1,0,1984.6
2006,"PER","Loligo","SQP","Loligo gahi",9093,0,1,0,1984.6
2006,"PER","Merluccius","PHA","Merluccius gayi",29441,0,1,0,1984.6
2006,"PER","Sardinops","CHP","Sardinops sagax",89,0,1,0,1984.6
2006,"PER","Scomber","MAS","Scomber japonicus",102322,0,1,0,1984.6
2006,"PER","Scomberomorus","SIE","Scomberomorus sierra",155,0,1,0,1984.6
2006,"PHL","Auxis","FRZ","Auxis thazard, A. rochei",175348,0,1,0,1984.6
2006,"PHL","Decapterus","SDX","Decapterus spp",263651,0,1,0,1984.6
2006,"PHL","Katsuwonus","SKJ","Katsuwonus pelamis",167354,0,1,0,1984.6
2006,"PHL","Loligo","SQC","Loligo spp",57585,0,1,0,1984.6
2006,"PHL","Nemipterus","THB","Nemipterus spp",51252,0,1,0,1984.6
2006,"PHL","Rastrelliger","RAB","Rastrelliger brachysoma",50810,0,1,0,1984.6
2006,"PHL","Rastrelliger","RAG","Rastrelliger kanagurta",90334,0,1,0,1984.6
2006,"PHL","Sardinella","SIX","Sardinella spp",303766,0,1,0,1984.6
2006,"PHL","Scomber","MAS","Scomber japonicus",862,0,1,0,1984.6
2006,"PHL","Scomberomorus","COM","Scomberomorus commerson",17006,0,1,0,1984.6
2006,"PHL","Sepiidae,","CTL","Sepiidae, Sepiolidae",1180,0,1,0,1984.6
2006,"PHL","Stolephorus","STO","Stolephorus spp",70569,0,1,0,1984.6
2006,"PNG","Katsuwonus","SKJ","Katsuwonus pelamis",163416,0,1,0,1984.6
2006,"POL","Ammodytes","SAN","Ammodytes spp",2,0,1,0,1984.6
2006,"POL","Clupea","HER","Clupea harengus",22069,0,1,0,1984.6
2006,"POL","Micromesistius","WHB","Micromesistius poutassou",3891,0,1,0,1984.6
2006,"POL","Pandalus","PRA","Pandalus borealis",469,0,1,0,1984.6
2006,"POL","Scomber","MAC","Scomber scombrus",1368,0,1,0,1984.6
2006,"POL","Sprattus","SPR","Sprattus sprattus",55891,0,1,0,1984.6
2006,"PRI","Katsuwonus","SKJ","Katsuwonus pelamis",20,0,1,0,1984.6
2006,"PRI","Scomberomorus","CER","Scomberomorus regalis",21,0,1,0,1984.6
2006,"PRI","Scomberomorus","KGM","Scomberomorus cavalla",32,0,1,0,1984.6
2006,"PRK","Loliginidae,","SQU","Loliginidae, Ommastrephidae",9500,0,1,0,1984.6
2006,"PRK","Theragra","ALK","Theragra chalcogramma",60000,0,1,0,1984.6
2006,"PRT","Ammodytes","SAN","Ammodytes spp",8,0,1,0,1984.6
2006,"PRT","Auxis","FRZ","Auxis thazard, A. rochei",866,0,1,0,1984.6
2006,"PRT","Clupea","HER","Clupea harengus",1,0,1,0,1984.6
2006,"PRT","Engraulis","ANE","Engraulis encrasicolus",111,0,1,0,1984.6
2006,"PRT","Illex","SQI","Illex illecebrosus",17,0,1,0,1984.6
2006,"PRT","Katsuwonus","SKJ","Katsuwonus pelamis",11149,0,1,0,1984.6
2006,"PRT","Loliginidae,","SQU","Loliginidae, Ommastrephidae",95,0,1,0,1984.6
2006,"PRT","Loligo","SQC","Loligo spp",6,0,1,0,1984.6
2006,"PRT","Loligo","SQF","Loligo forbesi",472,0,1,0,1984.6
2006,"PRT","Merluccius","HKE","Merluccius merluccius",2338,0,1,0,1984.6
2006,"PRT","Merluccius","HKM","Merluccius senegalensis",620,0,1,0,1984.6
2006,"PRT","Merluccius","HKX","Merluccius spp",5,0,1,0,1984.6
2006,"PRT","Micromesistius","WHB","Micromesistius poutassou",2650,0,1,0,1984.6
2006,"PRT","Sardina","PIL","Sardina pilchardus",74133,0,1,0,1984.6
2006,"PRT","Sardinella","SAE","Sardinella maderensis",3,0,1,0,1984.6
2006,"PRT","Scomber","MAC","Scomber scombrus",2856,0,1,0,1984.6
2006,"PRT","Scomber","VMA","Scomber colias",17820,0,1,0,1984.6
2006,"PRT","Trichiurus","LHT","Trichiurus lepturus",1,0,1,0,1984.6
2006,"PRT","Trisopterus","BIB","Trisopterus luscus",2583,0,1,0,1984.6
2006,"PSE","Loligo","SQC","Loligo spp",73,0,1,0,1984.6
2006,"PSE","Sardinella","SIX","Sardinella spp",1516,0,1,0,1984.6
2006,"PSE","Scomber","VMA","Scomber colias",94,0,1,0,1984.6
2006,"PSE","Sepiidae,","CTL","Sepiidae, Sepiolidae",38,0,1,0,1984.6
2006,"PYF","Katsuwonus","SKJ","Katsuwonus pelamis",1129,0,1,0,1984.6
2006,"QAT","Scomberomorus","COM","Scomberomorus commerson",2037,0,1,0,1984.6
2006,"REU","Katsuwonus","SKJ","Katsuwonus pelamis",59,0,1,0,1984.6
2006,"REU","Scomberomorus","KGX","Scomberomorus spp",2,0,1,0,1984.6
2006,"ROU","Engraulis","ANE","Engraulis encrasicolus",10,0,1,0,1984.6
2006,"ROU","Sprattus","SPR","Sprattus sprattus",491,0,1,0,1984.6
2006,"RUS","Ammodytes","PAS","Ammodytes personatus",835,0,1,0,1984.6
2006,"RUS","Auxis","FRZ","Auxis thazard, A. rochei",28,0,1,0,1984.6
2006,"RUS","Clupea","HEP","Clupea pallasii",222267,0,1,0,1984.6
2006,"RUS","Clupea","HER","Clupea harengus",131112,0,1,0,1984.6
2006,"RUS","Clupeonella","CLA","Clupeonella cultriventris",25046,0,1,0,1984.6
2006,"RUS","Cololabis","SAP","Cololabis saira",76920,0,1,0,1984.6
2006,"RUS","Engraulis","ANE","Engraulis encrasicolus",16120,0,1,0,1984.6
2006,"RUS","Katsuwonus","SKJ","Katsuwonus pelamis",392,0,1,0,1984.6
2006,"RUS","Loliginidae,","SQU","Loliginidae, Ommastrephidae",82306,0,1,0,1984.6
2006,"RUS","Mallotus","CAP","Mallotus villosus",2164,0,1,0,1984.6
2006,"RUS","Merluccius","HKX","Merluccius spp",9,0,1,0,1984.6
2006,"RUS","Micromesistius","WHB","Micromesistius poutassou",329400,0,1,0,1984.6
2006,"RUS","Pandalus","DUJ","Pandalus goniurus",41,0,1,0,1984.6
2006,"RUS","Pandalus","DUK","Pandalus kessleri",24,0,1,0,1984.6
2006,"RUS","Pandalus","PRA","Pandalus borealis",7657,0,1,0,1984.6
2006,"RUS","Pandalus","PYX","Pandalus hypsinotus",376,0,1,0,1984.6
2006,"RUS","Sardina","PIL","Sardina pilchardus",35103,0,1,0,1984.6
2006,"RUS","Sardinella","SAA","Sardinella aurita",23097,0,1,0,1984.6
2006,"RUS","Scomber","MAC","Scomber scombrus",33580,0,1,0,1984.6
2006,"RUS","Scomber","VMA","Scomber colias",64554,0,1,0,1984.6
2006,"RUS","Scomberomorus","MAW","Scomberomorus tritor",1,0,1,0,1984.6
2006,"RUS","Sprattus","SPR","Sprattus sprattus",38940,0,1,0,1984.6
2006,"RUS","Theragra","ALK","Theragra chalcogramma",1021652,0,1,0,1984.6
2006,"RUS","Todarodes","SQJ","Todarodes pacificus",686,0,1,0,1984.6
2006,"RUS","Trichiurus","LHT","Trichiurus lepturus",1426,0,1,0,1984.6
2006,"SAU","Decapterus","RUS","Decapterus russelli",1398,0,1,0,1984.6
2006,"SAU","Loliginidae,","SQU","Loliginidae, Ommastrephidae",352,0,1,0,1984.6
2006,"SAU","Nemipterus","NNZ","Nemipterus randalli",6,0,1,0,1984.6
2006,"SAU","Rastrelliger","RAG","Rastrelliger kanagurta",3226,0,1,0,1984.6
2006,"SAU","Scomberomorus","COM","Scomberomorus commerson",5386,0,1,0,1984.6
2006,"SAU","Scomberomorus","GUT","Scomberomorus guttatus",1310,0,1,0,1984.6
2006,"SEN","Auxis","FRZ","Auxis thazard, A. rochei",83,0,1,0,1984.6
2006,"SEN","Decapterus","SDX","Decapterus spp",3924,0,1,0,1984.6
2006,"SEN","Engraulis","ANE","Engraulis encrasicolus",48,0,1,0,1984.6
2006,"SEN","Katsuwonus","SKJ","Katsuwonus pelamis",3535,0,1,0,1984.6
2006,"SEN","Loliginidae,","SQU","Loliginidae, Ommastrephidae",28,0,1,0,1984.6
2006,"SEN","Merluccius","HKM","Merluccius senegalensis",152,0,1,0,1984.6
2006,"SEN","Sardinella","SAA","Sardinella aurita",101858,0,1,0,1984.6
2006,"SEN","Sardinella","SAE","Sardinella maderensis",95588,0,1,0,1984.6
2006,"SEN","Scomber","VMA","Scomber colias",2973,0,1,0,1984.6
2006,"SEN","Scomberomorus","MAW","Scomberomorus tritor",197,0,1,0,1984.6
2006,"SEN","Sepiidae,","CTL","Sepiidae, Sepiolidae",2220,0,1,0,1984.6
2006,"SEN","Trichiurus","LHT","Trichiurus lepturus",691,0,1,0,1984.6
2006,"SGP","Decapterus","SDX","Decapterus spp",70,0,1,0,1984.6
2006,"SGP","Katsuwonus","SKJ","Katsuwonus pelamis",1,0,1,0,1984.6
2006,"SGP","Loligo","SQC","Loligo spp",224,0,1,0,1984.6
2006,"SGP","Nemipterus","THB","Nemipterus spp",29,0,1,0,1984.6
2006,"SGP","Rastrelliger","RAX","Rastrelliger spp",21,0,1,0,1984.6
2006,"SGP","Scomberomorus","KGX","Scomberomorus spp",61,0,1,0,1984.6
2006,"SGP","Sepiidae,","CTL","Sepiidae, Sepiolidae",65,0,1,0,1984.6
2006,"SGP","Trichiurus","LHT","Trichiurus lepturus",74,0,1,0,1984.6
2006,"SHN","Katsuwonus","SKJ","Katsuwonus pelamis",88,0,1,0,1984.6
2006,"SHN","Scomber","VMA","Scomber colias",2,0,1,0,1984.6
2006,"SLB","Katsuwonus","SKJ","Katsuwonus pelamis",18847,0,1,0,1984.6
2006,"SLE","Engraulis","ANE","Engraulis encrasicolus",151,0,1,0,1984.6
2006,"SLE","Sardinella","SIX","Sardinella spp",15173,0,1,0,1984.6
2006,"SLE","Sepiidae,","CTL","Sepiidae, Sepiolidae",982,0,1,0,1984.6
2006,"SLE","Trichiurus","LHT","Trichiurus lepturus",333,0,1,0,1984.6
2006,"SLV","Decapterus","SDX","Decapterus spp",561,0,1,0,1984.6
2006,"SLV","Katsuwonus","SKJ","Katsuwonus pelamis",7301,0,1,0,1984.6
2006,"SLV","Loliginidae,","SQU","Loliginidae, Ommastrephidae",12,0,1,0,1984.6
2006,"SPM","Illex","SQI","Illex illecebrosus",5,0,1,0,1984.6
2006,"SPM","Placopecten","SCA","Placopecten magellanicus",110,0,1,0,1984.6
2006,"SPM","Scomber","MAC","Scomber scombrus",4,0,1,0,1984.6
2006,"STP","Auxis","FRZ","Auxis thazard, A. rochei",290,0,1,0,1984.6
2006,"STP","Decapterus","SDX","Decapterus spp",86,0,1,0,1984.6
2006,"STP","Katsuwonus","SKJ","Katsuwonus pelamis",143,0,1,0,1984.6
2006,"STP","Scomberomorus","MAW","Scomberomorus tritor",13,0,1,0,1984.6
2006,"SVN","Engraulis","ANE","Engraulis encrasicolus",410,0,1,0,1984.6
2006,"SVN","Loliginidae,","SQU","Loliginidae, Ommastrephidae",8,0,1,0,1984.6
2006,"SVN","Merluccius","HKE","Merluccius merluccius",3,0,1,0,1984.6
2006,"SVN","Micromesistius","WHB","Micromesistius poutassou",5,0,1,0,1984.6
2006,"SVN","Sardina","PIL","Sardina pilchardus",298,0,1,0,1984.6
2006,"SVN","Sardinella","SAA","Sardinella aurita",1,0,1,0,1984.6
2006,"SVN","Scomber","MAC","Scomber scombrus",7,0,1,0,1984.6
2006,"SVN","Scomber","VMA","Scomber colias",2,0,1,0,1984.6
2006,"SVN","Sprattus","SPR","Sprattus sprattus",38,0,1,0,1984.6
2006,"SVN","Trisopterus","POD","Trisopterus minutus",3,0,1,0,1984.6
2006,"SWE","Ammodytes","SAN","Ammodytes spp",32767,0,1,0,1984.6
2006,"SWE","Clupea","HER","Clupea harengus",103352,0,1,0,1984.6
2006,"SWE","Loliginidae,","SQU","Loliginidae, Ommastrephidae",10,0,1,0,1984.6
2006,"SWE","Merluccius","HKE","Merluccius merluccius",61,0,1,0,1984.6
2006,"SWE","Micromesistius","WHB","Micromesistius poutassou",314,0,1,0,1984.6
2006,"SWE","Pandalus","PRA","Pandalus borealis",2394,0,1,0,1984.6
2006,"SWE","Scomber","MAC","Scomber scombrus",3386,0,1,0,1984.6
2006,"SWE","Sprattus","SPR","Sprattus sprattus",102748,0,1,0,1984.6
2006,"SYC","Auxis","FRZ","Auxis thazard, A. rochei",231,0,1,0,1984.6
2006,"SYC","Katsuwonus","SKJ","Katsuwonus pelamis",47515,0,1,0,1984.6
2006,"SYC","Rastrelliger","RAG","Rastrelliger kanagurta",184,0,1,0,1984.6
2006,"SYC","Rastrelliger","RAX","Rastrelliger spp",70,0,1,0,1984.6
2006,"SYR","Merluccius","HKE","Merluccius merluccius",62,0,1,0,1984.6
2006,"SYR","Sardinella","SIX","Sardinella spp",426,0,1,0,1984.6
2006,"SYR","Scomber","MAC","Scomber scombrus",330,0,1,0,1984.6
2006,"SYR","Scomber","MAZ","Scomber spp",44,0,1,0,1984.6
2006,"TGO","Engraulis","ANE","Engraulis encrasicolus",6981,0,1,0,1984.6
2006,"TGO","Sardinella","SAA","Sardinella aurita",2498,0,1,0,1984.6
2006,"TGO","Sardinella","SAE","Sardinella maderensis",1316,0,1,0,1984.6
2006,"TGO","Scomberomorus","MAW","Scomberomorus tritor",643,0,1,0,1984.6
2006,"TGO","Sepiidae,","CTL","Sepiidae, Sepiolidae",1,0,1,0,1984.6
2006,"TGO","Trichiurus","LHT","Trichiurus lepturus",16,0,1,0,1984.6
2006,"THA","Auxis","FRZ","Auxis thazard, A. rochei",18270,0,1,0,1984.6
2006,"THA","Decapterus","RUS","Decapterus russelli",75083,0,1,0,1984.6
2006,"THA","Katsuwonus","SKJ","Katsuwonus pelamis",16836,0,1,0,1984.6
2006,"THA","Loligo","SQC","Loligo spp",76202,0,1,0,1984.6
2006,"THA","Nemipterus","THB","Nemipterus spp",96583,0,1,0,1984.6
2006,"THA","Rastrelliger","RAG","Rastrelliger kanagurta",40473,0,1,0,1984.6
2006,"THA","Rastrelliger","RAX","Rastrelliger spp",158979,0,1,0,1984.6
2006,"THA","Sardinella","SIX","Sardinella spp",109508,0,1,0,1984.6
2006,"THA","Scomberomorus","KGX","Scomberomorus spp",26258,0,1,0,1984.6
2006,"THA","Sepiidae,","CTL","Sepiidae, Sepiolidae",49452,0,1,0,1984.6
2006,"THA","Trichiurus","LHT","Trichiurus lepturus",14606,0,1,0,1984.6
2006,"TKL","Katsuwonus","SKJ","Katsuwonus pelamis",4,0,1,0,1984.6
2006,"TKM","Clupeonella","CLA","Clupeonella cultriventris",14680,0,1,0,1984.6
2006,"TON","Katsuwonus","SKJ","Katsuwonus pelamis",1,0,1,0,1984.6
2006,"TTO","Loliginidae,","SQU","Loliginidae, Ommastrephidae",2,0,1,0,1984.6
2006,"TTO","Scomberomorus","BRS","Scomberomorus brasiliensis",1778,0,1,0,1984.6
2006,"TTO","Scomberomorus","KGM","Scomberomorus cavalla",660,0,1,0,1984.6
2006,"TUN","Auxis","FRZ","Auxis thazard, A. rochei",1,0,1,0,1984.6
2006,"TUN","Engraulis","ANE","Engraulis encrasicolus",796,0,1,0,1984.6
2006,"TUN","Loligo","SQC","Loligo spp",263,0,1,0,1984.6
2006,"TUN","Merluccius","HKE","Merluccius merluccius",1336,0,1,0,1984.6
2006,"TUN","Sardina","PIL","Sardina pilchardus",24802,0,1,0,1984.6
2006,"TUN","Sardinella","SIX","Sardinella spp",13619,0,1,0,1984.6
2006,"TUN","Scomber","VMA","Scomber colias",4873,0,1,0,1984.6
2006,"TUR","Auxis","FRZ","Auxis thazard, A. rochei",1031,0,1,0,1984.6
2006,"TUR","Engraulis","ANE","Engraulis encrasicolus",270000,0,1,0,1984.6
2006,"TUR","Loligo","SQC","Loligo spp",972,0,1,0,1984.6
2006,"TUR","Micromesistius","WHB","Micromesistius poutassou",3460,0,1,0,1984.6
2006,"TUR","Sardina","PIL","Sardina pilchardus",15586,0,1,0,1984.6
2006,"TUR","Scomber","MAC","Scomber scombrus",783,0,1,0,1984.6
2006,"TUR","Scomber","VMA","Scomber colias",2760,0,1,0,1984.6
2006,"TUR","Sprattus","SPR","Sprattus sprattus",7311,0,1,0,1984.6
2006,"TUV","Katsuwonus","SKJ","Katsuwonus pelamis",1800,0,1,0,1984.6
2006,"TWN","Auxis","FRZ","Auxis thazard, A. rochei",4095,0,1,0,1984.6
2006,"TWN","Cololabis","SAP","Cololabis saira",60649,0,1,0,1984.6
2006,"TWN","Decapterus","RSA","Decapterus maruadsi",3535,0,1,0,1984.6
2006,"TWN","Decapterus","RUS","Decapterus russelli",152,0,1,0,1984.6
2006,"TWN","Decapterus","SDX","Decapterus spp",2057,0,1,0,1984.6
2006,"TWN","Dosidicus","GIS","Dosidicus gigas",18349,0,1,0,1984.6
2006,"TWN","Engraulis","JAN","Engraulis japonicus",1493,0,1,0,1984.6
2006,"TWN","Illex","SQA","Illex argentinus",125929,0,1,0,1984.6
2006,"TWN","Katsuwonus","SKJ","Katsuwonus pelamis",194373,0,1,0,1984.6
2006,"TWN","Loligo","SQC","Loligo spp",487,0,1,0,1984.6
2006,"TWN","Nemipterus","THG","Nemipterus virgatus",2670,0,1,0,1984.6
2006,"TWN","Scomber","MAS","Scomber japonicus",54768,0,1,0,1984.6
2006,"TWN","Scomberomorus","COM","Scomberomorus commerson",1255,0,1,0,1984.6
2006,"TWN","Scomberomorus","GUT","Scomberomorus guttatus",509,0,1,0,1984.6
2006,"TWN","Scomberomorus","KGX","Scomberomorus spp",3279,0,1,0,1984.6
2006,"TWN","Scomberomorus","NPH","Scomberomorus niphonius",10474,0,1,0,1984.6
2006,"TWN","Sepiidae,","CTL","Sepiidae, Sepiolidae",837,0,1,0,1984.6
2006,"TWN","Trichiurus","LHT","Trichiurus lepturus",9138,0,1,0,1984.6
2006,"TZA","Auxis","FRZ","Auxis thazard, A. rochei",143,0,1,0,1984.6
2006,"TZA","Katsuwonus","SKJ","Katsuwonus pelamis",145,0,1,0,1984.6
2006,"TZA","Nemipterus","THB","Nemipterus spp",616,0,1,0,1984.6
2006,"TZA","Rastrelliger","RAG","Rastrelliger kanagurta",5600,0,1,0,1984.6
2006,"TZA","Sardinella","SIX","Sardinella spp",3095,0,1,0,1984.6
2006,"TZA","Scomberomorus","KGX","Scomberomorus spp",783,0,1,0,1984.6
2006,"UKR","Clupeonella","CLA","Clupeonella cultriventris",11745,0,1,0,1984.6
2006,"UKR","Engraulis","ANE","Engraulis encrasicolus",20104,0,1,0,1984.6
2006,"UKR","Macruronus","GRN","Macruronus novaezelandiae",7475,0,1,0,1984.6
2006,"UKR","Merluccius","HKM","Merluccius senegalensis",35,0,1,0,1984.6
2006,"UKR","Merluccius","HKN","Merluccius australis",830,0,1,0,1984.6
2006,"UKR","Micromesistius","POS","Micromesistius australis",9307,0,1,0,1984.6
2006,"UKR","Pandalus","PRA","Pandalus borealis",401,0,1,0,1984.6
2006,"UKR","Sardina","PIL","Sardina pilchardus",51464,0,1,0,1984.6
2006,"UKR","Sardinella","SIX","Sardinella spp",12949,0,1,0,1984.6
2006,"UKR","Sardinops","SRP","Sardinops neopilchardus",74,0,1,0,1984.6
2006,"UKR","Scomber","MAA","Scomber australasicus",1877,0,1,0,1984.6
2006,"UKR","Scomber","VMA","Scomber colias",4751,0,1,0,1984.6
2006,"UKR","Scomberomorus","MAW","Scomberomorus tritor",14,0,1,0,1984.6
2006,"UKR","Sprattus","SPR","Sprattus sprattus",21309,0,1,0,1984.6
2006,"UKR","Trichiurus","LHT","Trichiurus lepturus",44,0,1,0,1984.6
2006,"URY","Brevoortia","MHP","Brevoortia pectinata",9,0,1,0,1984.6
2006,"URY","Engraulis","ANA","Engraulis anchoita",12890,0,1,0,1984.6
2006,"URY","Illex","SQA","Illex argentinus",16277,0,1,0,1984.6
2006,"URY","Macruronus","GRM","Macruronus magellanicus",1477,0,1,0,1984.6
2006,"URY","Merluccius","HKP","Merluccius hubbsi",31231,0,1,0,1984.6
2006,"URY","Scomber","VMA","Scomber colias",3486,0,1,0,1984.6
2006,"URY","Trichiurus","LHT","Trichiurus lepturus",21,0,1,0,1984.6
2006,"USA","Ammodytes","SAN","Ammodytes spp",2,0,1,0,1984.6
2006,"USA","Brevoortia","MHA","Brevoortia tyrannus",183868,0,1,0,1984.6
2006,"USA","Brevoortia","MHG","Brevoortia patronus",408875,0,1,0,1984.6
2006,"USA","Clupea","HEP","Clupea pallasii",37165,0,1,0,1984.6
2006,"USA","Clupea","HER","Clupea harengus",93934,0,1,0,1984.6
2006,"USA","Decapterus","SDX","Decapterus spp",89,0,1,0,1984.6
2006,"USA","Dosidicus","GIS","Dosidicus gigas",24,0,1,0,1984.6
2006,"USA","Engraulis","NPA","Engraulis mordax",12961,0,1,0,1984.6
2006,"USA","Illex","SQI","Illex illecebrosus",13837,0,1,0,1984.6
2006,"USA","Katsuwonus","SKJ","Katsuwonus pelamis",55770,0,1,0,1984.6
2006,"USA","Loliginidae,","SQU","Loliginidae, Ommastrephidae",2269,0,1,0,1984.6
2006,"USA","Loligo","SQL","Loligo pealeii",15899,0,1,0,1984.6
2006,"USA","Loligo","SQO","Loligo opalescens",49180,0,1,0,1984.6
2006,"USA","Merluccius","HKS","Merluccius bilinearis",5564,0,1,0,1984.6
2006,"USA","Merluccius","HOF","Merluccius albidus",37,0,1,0,1984.6
2006,"USA","Merluccius","NHA","Merluccius productus",258772,0,1,0,1984.6
2006,"USA","Pandalus","PJK","Pandalus jordani",8522,0,1,0,1984.6
2006,"USA","Pandalus","PRA","Pandalus borealis",2072,0,1,0,1984.6
2006,"USA","Placopecten","SCA","Placopecten magellanicus",222948,0,1,0,1984.6
2006,"USA","Sardinella","SAA","Sardinella aurita",1021,0,1,0,1984.6
2006,"USA","Sardinops","CPI","Sardinops caeruleus",86608,0,1,0,1984.6
2006,"USA","Scomber","MAC","Scomber scombrus",56641,0,1,0,1984.6
2006,"USA","Scomber","MAS","Scomber japonicus",6571,0,1,0,1984.6
2006,"USA","Scomberomorus","KGM","Scomberomorus cavalla",2836,0,1,0,1984.6
2006,"USA","Scomberomorus","SSM","Scomberomorus maculatus",2432,0,1,0,1984.6
2006,"USA","Theragra","ALK","Theragra chalcogramma",1542598,0,1,0,1984.6
2006,"USA","Trichiurus","LHT","Trichiurus lepturus",17,0,1,0,1984.6
2006,"VCT","Decapterus","SDX","Decapterus spp",59,0,1,0,1984.6
2006,"VCT","Engraulis","ANE","Engraulis encrasicolus",12333,0,1,0,1984.6
2006,"VCT","Katsuwonus","SKJ","Katsuwonus pelamis",355,0,1,0,1984.6
2006,"VCT","Merluccius","HKX","Merluccius spp",40,0,1,0,1984.6
2006,"VCT","Sardina","PIL","Sardina pilchardus",2373,0,1,0,1984.6
2006,"VCT","Sardinella","SIX","Sardinella spp",5301,0,1,0,1984.6
2006,"VCT","Scomber","VMA","Scomber colias",2574,0,1,0,1984.6
2006,"VCT","Trichiurus","LHT","Trichiurus lepturus",4,0,1,0,1984.6
