"year","production_area","country","iso","source","species","common_name","sci_name","quantity","value","lobster","salmon","general_name"
1952,61,"Taiwan","TWN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",100,NA,TRUE,FALSE,"Lobster"
1952,31,"Turks & Caicos Islands","TCA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1952,27,"United Kingdom","GBR","Catches","LBE","European lobster","Homarus gammarus",900,NA,TRUE,FALSE,"Lobster"
1952,27,"United Kingdom","GBR","Catches","SAL","Atlantic salmon","Salmo salar",1700,NA,FALSE,TRUE,"Salmon"
1952,77,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",4626,NA,FALSE,TRUE,"Salmon"
1952,67,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",13874,NA,FALSE,TRUE,"Salmon"
1952,67,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",35100,NA,FALSE,TRUE,"Salmon"
1952,77,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",669,NA,FALSE,TRUE,"Salmon"
1952,67,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",19431,NA,FALSE,TRUE,"Salmon"
1952,21,"United States","USA","Catches","LBA","American lobster","Homarus americanus",11354,NA,TRUE,FALSE,"Lobster"
1952,67,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",36000,NA,FALSE,TRUE,"Salmon"
1952,31,"United States","USA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",731,NA,TRUE,FALSE,"Lobster"
1952,77,"United States","USA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",366,NA,TRUE,FALSE,"Lobster"
1952,67,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",35000,NA,FALSE,TRUE,"Salmon"
1952,31,"Venezuela","VEN","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1952,51,"Yemen","YEM","Catches","LOK","Scalloped spiny lobster","Panulirus homarus",700,NA,TRUE,FALSE,"Lobster"
1952,61,NA,"SUN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",700,NA,FALSE,TRUE,"Salmon"
1952,61,NA,"SUN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",44200,NA,FALSE,TRUE,"Salmon"
1952,61,NA,"SUN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",4600,NA,FALSE,TRUE,"Salmon"
1952,37,NA,"YUG","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1952,61,NA,"SUN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",57900,NA,FALSE,TRUE,"Salmon"
1952,27,NA,"SUN","Catches","SAL","Atlantic salmon","Salmo salar",1200,NA,FALSE,TRUE,"Salmon"
1952,61,NA,"SUN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",9200,NA,FALSE,TRUE,"Salmon"
1953,37,"Algeria","DZA","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1953,81,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",700,NA,FALSE,TRUE,"Salmon"
1953,57,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",3000,NA,FALSE,TRUE,"Salmon"
1953,57,"Australia","AUS","Catches","LOA","Australian spiny lobster","Panulirus cygnus",7100,NA,TRUE,FALSE,"Lobster"
1953,27,"Belgium","BEL","Catches","NEP","Norway lobster","Nephrops norvegicus",1000,NA,TRUE,FALSE,"Lobster"
1953,31,"Belize","BLZ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1953,31,"Bermuda","BMU","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1953,41,"Brazil","BRA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",500,NA,TRUE,FALSE,"Lobster"
1953,67,"Canada","CAN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",6200,NA,FALSE,TRUE,"Salmon"
1953,67,"Canada","CAN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",24700,NA,FALSE,TRUE,"Salmon"
1953,67,"Canada","CAN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",9600,NA,FALSE,TRUE,"Salmon"
1953,21,"Canada","CAN","Catches","LBA","American lobster","Homarus americanus",21000,NA,TRUE,FALSE,"Lobster"
1953,67,"Canada","CAN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",27900,NA,FALSE,TRUE,"Salmon"
1953,21,"Canada","CAN","Catches","SAL","Atlantic salmon","Salmo salar",2100,NA,FALSE,TRUE,"Salmon"
1953,67,"Canada","CAN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",16000,NA,FALSE,TRUE,"Salmon"
1953,87,"Chile","CHL","Catches","LOQ","Craylets, squat lobsters","Galatheidae",900,NA,TRUE,FALSE,"Lobster"
1953,31,"Colombia","COL","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1953,31,"Cuba","CUB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",1000,NA,TRUE,FALSE,"Lobster"
1953,27,"Denmark","DNK","Catches","LBE","European lobster","Homarus gammarus",100,NA,TRUE,FALSE,"Lobster"
1953,27,"Denmark","DNK","Catches","NEP","Norway lobster","Nephrops norvegicus",600,NA,TRUE,FALSE,"Lobster"
1953,27,"Denmark","DNK","Catches","SAL","Atlantic salmon","Salmo salar",900,NA,FALSE,TRUE,"Salmon"
1953,27,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",400,NA,FALSE,TRUE,"Salmon"
1953,34,"France","FRA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",500,NA,TRUE,FALSE,"Lobster"
1953,27,"France","FRA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",800,NA,TRUE,FALSE,"Lobster"
1953,27,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",400,NA,TRUE,FALSE,"Lobster"
1953,27,"France","FRA","Catches","NEP","Norway lobster","Nephrops norvegicus",5000,NA,TRUE,FALSE,"Lobster"
1953,51,"French Southern Territories","ATF","Catches","JSP","St.Paul rock lobster","Jasus paulensis",200,NA,TRUE,FALSE,"Lobster"
1953,27,"Germany","DEU","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1953,27,"Germany","DEU","Catches","SAL","Atlantic salmon","Salmo salar",100,NA,FALSE,TRUE,"Salmon"
1953,57,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",100,NA,TRUE,FALSE,"Lobster"
1953,71,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",600,NA,TRUE,FALSE,"Lobster"
1953,27,"Ireland","IRL","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",100,NA,TRUE,FALSE,"Lobster"
1953,27,"Ireland","IRL","Catches","LBE","European lobster","Homarus gammarus",200,NA,TRUE,FALSE,"Lobster"
1953,27,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",900,NA,FALSE,TRUE,"Salmon"
1953,37,"Italy","ITA","Catches","NEP","Norway lobster","Nephrops norvegicus",1000,NA,TRUE,FALSE,"Lobster"
1953,37,"Italy","ITA","Catches","SLO","Common spiny lobster","Palinurus elephas",400,NA,TRUE,FALSE,"Lobster"
1953,61,"Japan","JPN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",400,NA,FALSE,TRUE,"Salmon"
1953,4,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",1000,NA,FALSE,TRUE,"Salmon"
1953,61,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",10800,NA,FALSE,TRUE,"Salmon"
1953,61,"Japan","JPN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",3300,NA,FALSE,TRUE,"Salmon"
1953,61,"Japan","JPN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",1300,NA,TRUE,FALSE,"Lobster"
1953,4,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",300,NA,FALSE,TRUE,"Salmon"
1953,61,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",21300,NA,FALSE,TRUE,"Salmon"
1953,61,"Japan","JPN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",7200,NA,FALSE,TRUE,"Salmon"
1953,31,"Martinique","MTQ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1953,27,"Netherlands","NLD","Catches","NEP","Norway lobster","Nephrops norvegicus",700,NA,TRUE,FALSE,"Lobster"
1953,81,"New Zealand","NZL","Catches","LOR","Red rock lobster","Jasus edwardsii",4100,NA,TRUE,FALSE,"Lobster"
1953,27,"Norway","NOR","Catches","LBE","European lobster","Homarus gammarus",800,NA,TRUE,FALSE,"Lobster"
1953,27,"Norway","NOR","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1953,27,"Norway","NOR","Catches","SAL","Atlantic salmon","Salmo salar",1100,NA,FALSE,TRUE,"Salmon"
1953,71,"Papua New Guinea","PNG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",100,NA,TRUE,FALSE,"Lobster"
1953,27,"Poland","POL","Catches","SAL","Atlantic salmon","Salmo salar",100,NA,FALSE,TRUE,"Salmon"
1953,27,"Portugal","PRT","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",200,NA,TRUE,FALSE,"Lobster"
1953,47,"South Africa","ZAF","Catches","LBC","Cape rock lobster","Jasus lalandii",23900,NA,TRUE,FALSE,"Lobster"
1953,27,"Spain","ESP","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",100,NA,TRUE,FALSE,"Lobster"
1953,34,"Spain","ESP","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",200,NA,TRUE,FALSE,"Lobster"
1953,37,"Spain","ESP","Catches","NEP","Norway lobster","Nephrops norvegicus",900,NA,TRUE,FALSE,"Lobster"
1953,27,"Spain","ESP","Catches","NEP","Norway lobster","Nephrops norvegicus",1800,NA,TRUE,FALSE,"Lobster"
1953,37,"Spain","ESP","Catches","SLO","Common spiny lobster","Palinurus elephas",100,NA,TRUE,FALSE,"Lobster"
1953,47,"St. Helena","SHN","Catches","LBT","Tristan da Cunha rock lobster","Jasus tristani",400,NA,TRUE,FALSE,"Lobster"
1953,27,"Sweden","SWE","Catches","LBE","European lobster","Homarus gammarus",200,NA,TRUE,FALSE,"Lobster"
1953,27,"Sweden","SWE","Catches","NEP","Norway lobster","Nephrops norvegicus",500,NA,TRUE,FALSE,"Lobster"
1953,27,"Sweden","SWE","Catches","SAL","Atlantic salmon","Salmo salar",400,NA,FALSE,TRUE,"Salmon"
1953,61,"Taiwan","TWN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",100,NA,TRUE,FALSE,"Lobster"
1953,31,"Turks & Caicos Islands","TCA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1953,27,"United Kingdom","GBR","Catches","LBE","European lobster","Homarus gammarus",1000,NA,TRUE,FALSE,"Lobster"
1953,27,"United Kingdom","GBR","Catches","NEP","Norway lobster","Nephrops norvegicus",200,NA,TRUE,FALSE,"Lobster"
1953,27,"United Kingdom","GBR","Catches","SAL","Atlantic salmon","Salmo salar",1500,NA,FALSE,TRUE,"Salmon"
1953,77,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",5286,NA,FALSE,TRUE,"Salmon"
1953,67,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",12514,NA,FALSE,TRUE,"Salmon"
1953,67,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",29300,NA,FALSE,TRUE,"Salmon"
1953,77,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",530,NA,FALSE,TRUE,"Salmon"
1953,67,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",12470,NA,FALSE,TRUE,"Salmon"
1953,21,"United States","USA","Catches","LBA","American lobster","Homarus americanus",12753,NA,TRUE,FALSE,"Lobster"
1953,67,"United States","USA","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",44100,NA,FALSE,TRUE,"Salmon"
1953,31,"United States","USA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",905,NA,TRUE,FALSE,"Lobster"
1953,77,"United States","USA","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",340,NA,TRUE,FALSE,"Lobster"
1953,67,"United States","USA","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",37800,NA,FALSE,TRUE,"Salmon"
1953,31,"Venezuela","VEN","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1953,51,"Yemen","YEM","Catches","LOK","Scalloped spiny lobster","Panulirus homarus",700,NA,TRUE,FALSE,"Lobster"
1953,61,NA,"SUN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",900,NA,FALSE,TRUE,"Salmon"
1953,61,NA,"SUN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",34000,NA,FALSE,TRUE,"Salmon"
1953,61,NA,"SUN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",6500,NA,FALSE,TRUE,"Salmon"
1953,37,NA,"YUG","Catches","LBE","European lobster","Homarus gammarus",100,NA,TRUE,FALSE,"Lobster"
1953,37,NA,"YUG","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1953,61,NA,"SUN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",142300,NA,FALSE,TRUE,"Salmon"
1953,27,NA,"SUN","Catches","SAL","Atlantic salmon","Salmo salar",1300,NA,FALSE,TRUE,"Salmon"
1953,61,NA,"SUN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",5100,NA,FALSE,TRUE,"Salmon"
1954,37,"Algeria","DZA","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1954,81,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",1200,NA,FALSE,TRUE,"Salmon"
1954,57,"Australia","AUS","Catches","ASA","Australian salmon","Arripis trutta",4000,NA,FALSE,TRUE,"Salmon"
1954,57,"Australia","AUS","Catches","LOA","Australian spiny lobster","Panulirus cygnus",7900,NA,TRUE,FALSE,"Lobster"
1954,27,"Belgium","BEL","Catches","NEP","Norway lobster","Nephrops norvegicus",1000,NA,TRUE,FALSE,"Lobster"
1954,31,"Belize","BLZ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1954,31,"Bermuda","BMU","Catches","SLC","Caribbean spiny lobster","Panulirus argus",200,NA,TRUE,FALSE,"Lobster"
1954,41,"Brazil","BRA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",500,NA,TRUE,FALSE,"Lobster"
1954,67,"Canada","CAN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",5400,NA,FALSE,TRUE,"Salmon"
1954,67,"Canada","CAN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",33700,NA,FALSE,TRUE,"Salmon"
1954,67,"Canada","CAN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",8600,NA,FALSE,TRUE,"Salmon"
1954,21,"Canada","CAN","Catches","LBA","American lobster","Homarus americanus",21200,NA,TRUE,FALSE,"Lobster"
1954,67,"Canada","CAN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",11700,NA,FALSE,TRUE,"Salmon"
1954,21,"Canada","CAN","Catches","SAL","Atlantic salmon","Salmo salar",1800,NA,FALSE,TRUE,"Salmon"
1954,67,"Canada","CAN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",21300,NA,FALSE,TRUE,"Salmon"
1954,87,"Chile","CHL","Catches","LOQ","Craylets, squat lobsters","Galatheidae",2600,NA,TRUE,FALSE,"Lobster"
1954,31,"Colombia","COL","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1954,31,"Cuba","CUB","Catches","SLC","Caribbean spiny lobster","Panulirus argus",1500,NA,TRUE,FALSE,"Lobster"
1954,27,"Denmark","DNK","Catches","LBE","European lobster","Homarus gammarus",100,NA,TRUE,FALSE,"Lobster"
1954,27,"Denmark","DNK","Catches","NEP","Norway lobster","Nephrops norvegicus",500,NA,TRUE,FALSE,"Lobster"
1954,27,"Denmark","DNK","Catches","SAL","Atlantic salmon","Salmo salar",1000,NA,FALSE,TRUE,"Salmon"
1954,27,"Finland","FIN","Catches","SAL","Atlantic salmon","Salmo salar",300,NA,FALSE,TRUE,"Salmon"
1954,34,"France","FRA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",400,NA,TRUE,FALSE,"Lobster"
1954,27,"France","FRA","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",700,NA,TRUE,FALSE,"Lobster"
1954,27,"France","FRA","Catches","LBE","European lobster","Homarus gammarus",500,NA,TRUE,FALSE,"Lobster"
1954,27,"France","FRA","Catches","NEP","Norway lobster","Nephrops norvegicus",4900,NA,TRUE,FALSE,"Lobster"
1954,51,"French Southern Territories","ATF","Catches","JSP","St.Paul rock lobster","Jasus paulensis",200,NA,TRUE,FALSE,"Lobster"
1954,27,"Germany","DEU","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1954,27,"Germany","DEU","Catches","SAL","Atlantic salmon","Salmo salar",100,NA,FALSE,TRUE,"Salmon"
1954,31,"Haiti","HTI","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1954,31,"Honduras","HND","Catches","SLC","Caribbean spiny lobster","Panulirus argus",300,NA,TRUE,FALSE,"Lobster"
1954,57,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",100,NA,TRUE,FALSE,"Lobster"
1954,71,"Indonesia","IDN","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",600,NA,TRUE,FALSE,"Lobster"
1954,27,"Ireland","IRL","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",100,NA,TRUE,FALSE,"Lobster"
1954,27,"Ireland","IRL","Catches","LBE","European lobster","Homarus gammarus",200,NA,TRUE,FALSE,"Lobster"
1954,27,"Ireland","IRL","Catches","NEP","Norway lobster","Nephrops norvegicus",200,NA,TRUE,FALSE,"Lobster"
1954,27,"Ireland","IRL","Catches","SAL","Atlantic salmon","Salmo salar",900,NA,FALSE,TRUE,"Salmon"
1954,37,"Italy","ITA","Catches","NEP","Norway lobster","Nephrops norvegicus",1500,NA,TRUE,FALSE,"Lobster"
1954,37,"Italy","ITA","Catches","SLO","Common spiny lobster","Palinurus elephas",400,NA,TRUE,FALSE,"Lobster"
1954,61,"Japan","JPN","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",1000,NA,FALSE,TRUE,"Salmon"
1954,4,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",2200,NA,FALSE,TRUE,"Salmon"
1954,61,"Japan","JPN","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",25600,NA,FALSE,TRUE,"Salmon"
1954,61,"Japan","JPN","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",7700,NA,FALSE,TRUE,"Salmon"
1954,61,"Japan","JPN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",1300,NA,TRUE,FALSE,"Lobster"
1954,4,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",200,NA,FALSE,TRUE,"Salmon"
1954,61,"Japan","JPN","Catches","PIN","Pink(=Humpback) salmon","Oncorhynchus gorbuscha",25100,NA,FALSE,TRUE,"Salmon"
1954,61,"Japan","JPN","Catches","SOC","Sockeye(=Red) salmon","Oncorhynchus nerka",16900,NA,FALSE,TRUE,"Salmon"
1954,31,"Martinique","MTQ","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1954,77,"Mexico","MEX","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",1500,NA,TRUE,FALSE,"Lobster"
1954,27,"Netherlands","NLD","Catches","NEP","Norway lobster","Nephrops norvegicus",800,NA,TRUE,FALSE,"Lobster"
1954,81,"New Zealand","NZL","Catches","LOR","Red rock lobster","Jasus edwardsii",5500,NA,TRUE,FALSE,"Lobster"
1954,27,"Norway","NOR","Catches","LBE","European lobster","Homarus gammarus",700,NA,TRUE,FALSE,"Lobster"
1954,27,"Norway","NOR","Catches","SAL","Atlantic salmon","Salmo salar",1200,NA,FALSE,TRUE,"Salmon"
1954,71,"Papua New Guinea","PNG","Catches","SLV","Tropical spiny lobsters nei","Panulirus spp",100,NA,TRUE,FALSE,"Lobster"
1954,5,"Poland","POL","Catches","SAL","Atlantic salmon","Salmo salar",100,NA,FALSE,TRUE,"Salmon"
1954,27,"Poland","POL","Catches","SAL","Atlantic salmon","Salmo salar",100,NA,FALSE,TRUE,"Salmon"
1954,27,"Portugal","PRT","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",200,NA,TRUE,FALSE,"Lobster"
1954,27,"Portugal","PRT","Catches","NEP","Norway lobster","Nephrops norvegicus",100,NA,TRUE,FALSE,"Lobster"
1954,47,"South Africa","ZAF","Catches","LBC","Cape rock lobster","Jasus lalandii",21400,NA,TRUE,FALSE,"Lobster"
1954,27,"Spain","ESP","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",100,NA,TRUE,FALSE,"Lobster"
1954,34,"Spain","ESP","Catches","CRW","Palinurid spiny lobsters nei","Palinurus spp",100,NA,TRUE,FALSE,"Lobster"
1954,37,"Spain","ESP","Catches","NEP","Norway lobster","Nephrops norvegicus",700,NA,TRUE,FALSE,"Lobster"
1954,27,"Spain","ESP","Catches","NEP","Norway lobster","Nephrops norvegicus",1600,NA,TRUE,FALSE,"Lobster"
1954,37,"Spain","ESP","Catches","SLO","Common spiny lobster","Palinurus elephas",100,NA,TRUE,FALSE,"Lobster"
1954,47,"St. Helena","SHN","Catches","LBT","Tristan da Cunha rock lobster","Jasus tristani",400,NA,TRUE,FALSE,"Lobster"
1954,27,"Sweden","SWE","Catches","LBE","European lobster","Homarus gammarus",200,NA,TRUE,FALSE,"Lobster"
1954,27,"Sweden","SWE","Catches","NEP","Norway lobster","Nephrops norvegicus",600,NA,TRUE,FALSE,"Lobster"
1954,27,"Sweden","SWE","Catches","SAL","Atlantic salmon","Salmo salar",500,NA,FALSE,TRUE,"Salmon"
1954,61,"Taiwan","TWN","Catches","LOJ","Longlegged spiny lobster","Panulirus longipes",100,NA,TRUE,FALSE,"Lobster"
1954,31,"Turks & Caicos Islands","TCA","Catches","SLC","Caribbean spiny lobster","Panulirus argus",100,NA,TRUE,FALSE,"Lobster"
1954,27,"United Kingdom","GBR","Catches","LBE","European lobster","Homarus gammarus",1100,NA,TRUE,FALSE,"Lobster"
1954,27,"United Kingdom","GBR","Catches","NEP","Norway lobster","Nephrops norvegicus",1100,NA,TRUE,FALSE,"Lobster"
1954,27,"United Kingdom","GBR","Catches","SAL","Atlantic salmon","Salmo salar",1700,NA,FALSE,TRUE,"Salmon"
1954,77,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",6184,NA,FALSE,TRUE,"Salmon"
1954,67,"United States","USA","Catches","CHI","Chinook(=Spring=King) salmon","Oncorhynchus tshawytscha",10316,NA,FALSE,TRUE,"Salmon"
1954,67,"United States","USA","Catches","CHU","Chum(=Keta=Dog) salmon","Oncorhynchus keta",34600,NA,FALSE,TRUE,"Salmon"
1954,77,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",680,NA,FALSE,TRUE,"Salmon"
1954,67,"United States","USA","Catches","COH","Coho(=Silver) salmon","Oncorhynchus kisutch",13720,NA,FALSE,TRUE,"Salmon"
1954,21,"United States","USA","Catches","LBA","American lobster","Homarus americanus",12465,NA,TRUE,FALSE,"Lobster"
