Country,Production_Area,Environment,Species,Year,Quantity,Quantity_Symbol,Value,Value_Symbol
376,4,1,FCP,1992,7555,,18132000,
376,4,1,FCP,1993,7275,,17460000,
376,4,1,FCP,1994,7027,,16443180,
376,4,1,FCP,1995,7120,,16732000,
376,4,1,FCP,1996,7704,,17719200,
376,4,1,FCP,1997,7684,,18057400,
376,4,1,FCP,1998,7172,,17212800,
376,4,1,FCP,1999,7062,,16948800,
376,4,1,FCG,1970,0,-,,
376,4,1,FCG,1971,0,-,,
376,4,1,FCG,1972,0,-,,
376,4,1,FCG,1973,0,-,,
376,4,1,FCG,1974,0,-,,
376,4,1,FCG,1975,0,-,,
376,4,1,FCG,1976,0,-,,
376,4,1,FCG,1977,20,,,
376,4,1,FCG,1978,95,,,
376,4,1,FCG,1979,120,,,
376,4,1,FCG,1980,183,,,
376,4,1,FCG,1981,133,,,
376,4,1,FCG,1982,221,,,
376,4,1,FCG,1983,40,,,
376,4,1,FCG,1984,28,,25200,
376,4,1,FCG,1985,31,,27590,
376,4,1,FCG,1986,26,,26000,
376,4,1,FCG,1987,36,,36000,
376,4,1,FCG,1988,44,,44000,
376,4,1,FCG,1989,18,,27000,
376,4,1,FCG,1990,0,0,0,
376,4,1,FCG,1991,0,0,0,
376,4,1,FCG,1993,11,,22000,
376,4,1,FCG,1994,10,,20000,
376,4,1,FCG,1995,10,,20000,
376,4,1,SVC,2000,744,,1041600,
376,4,1,SVC,2001,718,,1041100,
376,4,1,SVC,2002,616,,905520,
376,4,1,SVC,1950,331,F,,
376,4,1,SVC,1951,384,F,,
376,4,1,SVC,1952,435,F,,
376,4,1,SVC,1953,482,F,,
376,4,1,SVC,1954,527,F,,
376,4,1,SVC,1955,568,F,,
376,4,1,SVC,1956,608,F,,
376,4,1,SVC,1957,644,F,,
376,4,1,SVC,1958,678,F,,
376,4,1,SVC,1959,708,F,,
376,4,1,SVC,1960,744,F,,
376,4,1,SVC,1961,797,F,,
376,4,1,SVC,1962,777,F,,
392,4,1,FRF,1950,155,,,
392,4,1,FRF,1951,112,,,
392,4,1,FRF,1952,75,,,
392,4,1,FRF,1953,238,,,
392,4,1,FRF,1954,193,,,
392,4,1,FRF,1955,269,,,
392,4,1,FRF,1956,122,,,
392,4,1,FRF,1957,145,,,
392,4,1,FRF,1958,104,,,
392,4,1,FRF,1959,82,,,
392,4,1,FRF,1960,87,,,
392,4,1,FRF,1961,89,,,
392,4,1,FRF,1962,24,,,
392,4,1,FRF,1963,21,,,
392,4,1,FRF,1964,55,,,
392,4,1,FRF,1965,72,F,,
392,4,1,FRF,1966,73,F,,
392,4,1,FRF,1967,74,F,,
364,4,1,SVC,1990,13127,,26254000,
364,4,1,SVC,1991,10019,,25047500,
364,4,1,SVC,1992,12000,F,30000000,
364,4,1,SVC,1993,12619,,31547500,
364,4,1,SVC,1994,16474,,41185000,
364,4,1,SVC,1995,15228,,38070000,
364,4,1,SVC,1996,16750,,41875000,
364,4,1,SVC,1997,16310,,40775000,
364,4,1,SVC,1998,16424,,41060000,
364,4,1,SVC,1999,13800,,34500000,
364,4,1,BIC,2000,1500,,3750000,
364,4,1,BIC,2001,2415,,6037500,
364,4,1,BIC,2002,3288,,8220000,
364,4,1,BIC,1950,0,-,,
364,4,1,BIC,1951,0,-,,
364,4,1,BIC,1952,0,-,,
364,4,1,BIC,1953,0,-,,
364,4,1,BIC,1954,0,-,,
364,4,1,BIC,1955,0,-,,
364,4,1,BIC,1956,0,-,,
364,4,1,BIC,1957,0,-,,
364,4,1,BIC,1958,0,-,,
364,4,1,BIC,1959,0,-,,
364,4,1,BIC,1960,0,-,,
364,4,1,BIC,1961,0,-,,
364,4,1,BIC,1962,0,-,,
364,4,1,BIC,1963,0,-,,
364,4,1,BIC,1964,0,-,,
364,4,1,BIC,1965,0,-,,
364,4,1,BIC,1966,0,-,,
364,4,1,BIC,1967,0,-,,
364,4,1,BIC,1968,0,-,,
364,4,1,BIC,1969,0,-,,
364,4,1,BIC,1970,0,-,,
364,4,1,BIC,1971,10,F,,
364,4,1,BIC,1972,20,F,,
364,4,1,BIC,1973,50,F,,
364,4,1,BIC,1974,100,F,,
364,4,1,BIC,1975,150,F,,
364,4,1,BIC,1976,200,F,,
364,4,1,BIC,1977,250,F,,
364,4,1,BIC,1978,300,F,,
364,4,1,BIC,1979,350,F,,
364,4,1,BIC,1980,400,F,,
364,4,1,BIC,1981,450,F,,
364,4,1,BIC,1982,500,F,,
364,4,1,BIC,1983,550,F,,
364,4,1,BIC,1984,600,F,1500000,
364,4,1,BIC,1985,649,F,1622500,
364,4,1,BIC,1986,928,F,2320000,
364,4,1,BIC,1987,1221,F,2442000,
364,4,1,BIC,1988,1500,F,3000000,
364,4,1,BIC,1989,1500,F,3000000,
364,4,1,BIC,1990,1312,,2624000,
364,4,1,BIC,1991,983,,2457500,
364,4,1,BIC,1992,1000,F,2500000,
364,4,1,BIC,1993,1052,,2630000,
364,4,1,BIC,1994,1204,,3010000,
364,4,1,BIC,1995,1269,,3172500,
364,4,1,BIC,1996,1396,,3490000,
364,4,1,BIC,1997,1360,,3400000,
364,4,1,BIC,1998,1369,,3422500,
364,4,1,BIC,1999,1150,,2875000,
364,4,1,PRF,2000,0,-,0,
364,4,1,PRF,2001,23,,184000,
364,4,1,PRF,2002,30,,240000,
364,4,1,PRF,1970,0,-,,
364,4,1,PRF,1971,0,-,,
364,4,1,PRF,1972,0,-,,
364,4,1,PRF,1973,0,-,,
364,4,1,PRF,1974,0,-,,
364,4,1,PRF,1975,0,-,,
364,4,1,PRF,1976,0,-,,
364,4,1,PRF,1977,0,-,,
364,4,1,PRF,1978,0,-,,
364,4,1,PRF,1979,0,-,,
364,4,1,PRF,1980,0,-,,
364,4,1,PRF,1981,0,-,,
364,4,1,PRF,1982,0,-,,
364,4,1,PRF,1983,0,-,,
364,4,1,PRF,1984,0,-,0,
364,4,1,PRF,1985,0,-,0,
364,4,1,PRF,1986,0,-,0,
364,4,1,PRF,1987,0,-,0,
364,4,1,PRF,1988,0,-,0,
364,4,1,PRF,1989,0,-,0,
364,4,1,PRF,1990,0,-,0,
364,4,1,PRF,1991,0,-,0,
364,4,1,PRF,1992,0,-,0,
364,4,1,PRF,1993,0,-,0,
364,4,1,PRF,1994,0,-,0,
392,61,3,TRZ,1951,0,-,,
392,61,3,TRZ,1952,0,-,,
392,61,3,TRZ,1950,0,-,,
392,61,3,TRZ,1953,0,-,,
392,61,3,TRZ,1954,0,-,,
372,27,3,MUS,1974,3465,,,
372,27,3,MUS,1975,3652,,,
372,27,3,MUS,1976,3971,,,
372,27,3,MUS,1977,3501,,,
372,27,3,MUS,1978,3018,,,
372,27,3,MUS,1979,2939,,,
372,27,3,MUS,1980,4558,,,
372,27,3,MUS,1981,4658,,,
372,27,3,MUS,1982,5282,,,
372,27,3,MUS,1983,5739,,,
372,27,3,MUS,1984,13717,,3017740,
372,27,3,MUS,1985,10358,,2278760,
372,27,3,MUS,1986,10575,,2326500,
372,27,3,MUS,1987,14892,,3723000,
372,27,3,MUS,1988,12648,,4806240,
372,27,3,MUS,1989,13560,,6780000,
372,27,3,MUS,1990,18380,,7925496.436,
372,27,3,MUS,1991,15300,,6920973.36,
372,27,3,MUS,1992,13822,,7305618.1,
372,27,3,MUS,1993,13657,,6210793.89,
372,27,3,MUS,1994,12967,,6604352.44,
372,27,3,MUS,1995,11000,,6351840,
372,27,3,MUS,1996,14500,,8357220,
372,27,3,MUS,1997,16094,,9527969.88,
372,27,3,MUS,1998,19096,,11692862.72,
372,27,3,MUS,1999,16111,,8245599.006,
372,27,3,CLJ,2000,92,,390641.372,
372,27,3,CLJ,2001,91,,492376.5756,
372,27,3,CLJ,2002,100,,567600,
372,27,3,CLJ,1990,60,,278622.96,
372,27,3,CLJ,1991,50,,229406.68,
372,27,3,CLJ,1992,79,,338084.45,
372,27,3,CLJ,1993,84,,283424.4,
372,27,3,CLJ,1994,110,,378994,
372,27,3,CLJ,1995,103,,165212,
372,27,3,CLJ,1996,125,,650406.25,
372,27,3,CLJ,1997,200,,900000,
372,27,3,CLJ,1998,233,,925699.68,
372,27,3,CLJ,1999,121,,397489.5448,
372,27,3,MOL,1990,100,,66338.8,
372,27,3,MOL,1991,50,,282719.5,
372,27,3,MOL,1992,76,,338203.8,
372,27,3,URM,2000,0,-,0,
372,27,3,URM,2001,5,,22321.5,
372,27,3,URM,2002,0,0,0,
372,27,3,URM,1970,0,-,,
372,27,3,URM,1971,0,-,,
372,27,3,URM,1972,0,-,,
372,27,3,URM,1973,0,-,,
372,27,3,URM,1974,0,-,,
372,27,3,URM,1975,0,-,,
372,27,3,URM,1976,0,-,,
516,47,3,GLS,1999,20,F,8000,
516,47,3,GLS,2000,20,F,9000,
458,4,1,PGP,2012,18388.83,,44184069.25,
458,4,1,GBM,2012,18.13,,309220.8931,
516,47,3,GLS,2001,20,F,10000,
516,47,3,GLS,2002,38,,35340,
516,47,3,GLS,2003,67,,62310,
516,47,3,GLS,2004,67,F,62310,
516,47,3,GLS,2005,67,F,62310,
516,47,3,GLS,2006,70,F,65100,
516,47,3,GLS,2007,27,,25110,
516,47,3,GLS,2008,132,,97161.99768,
516,47,3,GLS,2009,130,F,93366,
516,47,3,GLS,2010,130,F,106699.6592,
214,2,1,CSD,2014,10,,34441.335,
218,87,3,RDM,2010,0,-,0,
214,2,1,PGS,2013,5,F,15551.92535,
214,2,1,PGS,2014,2,,6429.0492,
200,5,1,FCP,2012,0,-,0,
200,5,1,FTE,2012,0,-,0,
32,3,1,PLL,2009,0,0,0,
32,3,1,PLL,2010,4.55,,20475,
458,4,1,FIS,2012,867.46,,1865199.305,
32,3,1,RMQ,2009,0,0,0,
32,3,1,RMQ,2010,2,,9000,
458,57,3,OYC,2011,20,,47926.30488,
32,3,1,UPY,2009,0,0,0,
32,3,1,UPY,2010,22.73,,198887.5,
214,2,1,ELA,2013,0,-,0,
32,3,1,FRF,2010,1.12,,5040,
32,3,1,TRR,2005,1300,,8840000,
32,3,1,TRR,2010,1650.7,,9293441,
458,71,3,OYC,2011,606,,1604713.916,
458,4,1,FRF,2012,802.58,,1218902.263,
458,57,3,MSV,2011,31,,15607.10638,
214,2,1,ELA,2014,0,-,0,
32,3,1,PRF,2010,0,-,0,
200,5,1,FCG,2012,0,-,0,
484,77,3,SCH,1988,20,,6000,
484,77,3,SCH,1989,20,,6000,
484,77,3,SCH,1990,30,,9000,
484,77,3,SCH,1991,10,,6000,
484,77,3,SCH,1992,60,,30000,
484,77,3,SCH,1993,60,,30000,
200,5,1,TLP,2012,0,-,0,
200,5,1,FPI,2012,0,-,0,
458,71,3,MSV,2011,2594,,2128549.082,
458,4,1,ELJ,2012,0,-,0,
710,47,3,GIT,1992,39,,390000,
710,47,3,GIT,1993,30,,367200,
710,47,3,GIT,1994,10,,112800,
710,47,3,GIT,1995,10,,82800,
710,47,3,GIT,1996,0,0,0,
710,47,3,GIT,1997,0,0,0,
710,47,3,GIT,1998,0,0,0,
710,47,3,GIT,1999,0,0,0,
76,3,1,FOK,2002,644,,3220000,
152,87,3,OCH,2008,205,,615000,
152,87,3,OYG,2008,882,,2778300,
152,87,3,MYC,2008,187064,,450824240,
152,87,3,CHC,2008,692,,622800,
152,87,3,MSC,2008,1575,,3150000,
152,87,3,SCQ,2008,21277,,270217900,
152,87,3,GLS,2008,21686,,34697600,
214,31,3,BSS,2013,0,-,0,
710,1,1,AYS,1995,2,,22080,
710,1,1,AYS,1996,0,0,0,
710,1,1,AYS,1997,0,0,0,
710,1,1,AYS,1998,0,0,0,
710,1,1,AYS,1999,0,0,0,
458,57,2,GIP,2012,13093.15,,61520416,
458,71,2,GIP,2012,6995.59,,35905528.42,
776,77,3,DKX,2013,0.04,F,216,
214,31,3,BSS,2014,0,-,0,
214,31,3,POM,2013,350,F,1800434.435,
214,31,3,POM,2014,350,,1727806.973,
458,57,2,RES,2012,3312.83,,21176491.41,
214,2,1,PRF,2013,10,F,71778.117,
458,71,2,RES,2012,977.8,,5553762.832,
214,2,1,PRF,2014,16,,110212.272,
458,57,2,LJH,2012,2057.13,,12969863.25,
214,31,2,PNV,2013,250,F,1555192.535,
458,71,2,LJH,2012,294.46,,2105392.563,
12,1,1,FBM,2014,69.6,,61401.09968,
180,1,1,TLP,2008,2960,F,7400000,
180,1,1,CLZ,2008,10,F,35000,
226,1,1,TLP,2006,1,F,2000,
226,1,1,TLP,2007,1,F,2000,
226,1,1,TLP,2008,1,F,2000,
226,1,1,FRF,2006,1,F,2000,
226,1,1,FRF,2007,1,F,2000,
231,1,1,FCC,1999,2,F,4000,
231,1,1,FCC,2000,2,F,4000,
231,1,1,FCC,2001,2,F,4000,
231,1,1,FCC,2002,2,F,4000,
231,1,1,FCC,2003,2,F,4000,
231,1,1,FCC,2004,2,F,4000,
231,1,1,FCC,2005,2,F,4000,
231,1,1,FCC,2006,2,F,4000,
231,1,1,FCC,2007,2,F,4000,
231,1,1,FCC,2008,2,F,4000,
710,47,3,OYF,1984,0,-,0,
710,47,3,OYF,1985,0,-,0,
710,47,3,OYF,1986,0,-,0,
710,47,3,OYF,1987,0,-,0,
710,47,3,OYF,1988,0,-,0,
710,47,3,OYF,1989,0,-,0,
710,47,3,OYF,1990,0,-,0,
710,47,3,OYF,1991,0,-,0,
710,47,3,OYF,1992,1,,3000,
710,47,3,OYF,1993,0,0,0,
710,47,3,OYF,1994,0,0,0,
710,47,3,OYF,1995,0,0,0,
710,47,3,OYF,1996,0,0,0,
710,47,3,OYF,1997,0,0,0,
710,47,3,OYF,1998,0,0,0,
710,47,3,OYF,1999,0,0,0,
231,1,1,FCY,1999,3,F,6000,
710,47,3,OYG,1985,151,,344574.45,
710,47,3,OYG,1986,151,,332819.1,
710,47,3,OYG,1987,200,F,440000,
710,47,3,OYG,1988,289,,635800,
710,47,3,OYG,1989,471,,1177500,
710,47,3,OYG,1990,596,,1490000,
710,47,3,OYG,1991,633,,1582500,
710,47,3,OYG,1992,501,,1252500,
710,47,3,OYG,1993,480,,1468800,
710,47,3,OYG,1994,520,,1466400,
710,47,3,OYG,1995,339,,1366034.4,
710,47,3,OYG,1996,339,,1356000,
710,47,3,OYG,1997,450,,2119005,
710,47,3,OYG,1998,475,,2579250,
710,47,3,OYG,1999,405,,1326006.45,
710,47,3,MSX,1984,0,-,0,
710,47,3,MSX,1985,0,-,0,
710,47,3,MSX,1986,0,-,0,
710,47,3,MSX,1987,0,-,0,
710,47,3,MSX,1988,0,-,0,
710,47,3,MSX,1989,0,-,0,
710,47,3,MSX,1990,0,-,0,
710,47,3,MSX,1991,0,-,0,
710,47,3,MSX,1992,1077,,1134081,
710,47,3,MSX,1993,345,,316710,
372,27,3,TUR,1993,4,,35208,
372,27,3,TUR,1994,3,,22694.7,
372,27,3,TUR,1995,15,,120300,
372,27,3,TUR,1996,30,,264165,
372,27,3,TUR,1998,5,,49850,
372,27,3,TUR,1999,8,,69033.398,
372,27,3,OYF,2000,266,,1111186.996,
372,27,3,OYF,2001,431,,1839452.315,
372,27,3,OYF,2002,280,,1093954.4,
372,27,3,OYF,1950,0,0,,
372,27,3,OYF,1951,0,0,,
372,27,3,OYF,1952,0,0,,
372,27,3,OYF,1953,0,0,,
372,27,3,OYF,1954,0,0,,
372,27,3,OYF,1955,0,0,,
372,27,3,OYF,1956,0,0,,
372,27,3,OYF,1957,0,0,,
372,27,3,OYF,1958,0,0,,
372,27,3,OYF,1959,0,0,,
372,27,3,OYF,1960,100,,,
372,27,3,OYF,1961,100,,,
372,27,3,OYF,1962,200,,,
372,27,3,OYF,1963,200,,,
372,27,3,OYF,1964,100,,,
372,27,3,OYF,1965,200,,,
372,27,3,OYF,1966,100,,,
372,27,3,OYF,1967,100,,,
372,27,3,OYF,1968,200,,,
372,27,3,OYF,1969,300,,,
372,27,3,OYF,1970,200,,,
372,27,3,OYF,1971,300,,,
372,27,3,OYF,1972,300,,,
372,27,3,OYF,1973,400,,,
372,27,3,OYF,1974,289,,,
372,27,3,OYF,1975,498,,,
372,27,3,OYF,1976,885,,,
372,27,3,OYF,1977,923,,,
372,27,3,OYF,1978,756,,,
372,27,3,OYF,1979,332,,,
372,27,3,OYF,1980,422,,,
372,27,3,OYF,1981,400,,,
372,27,3,OYF,1982,851,,,
372,27,3,OYF,1983,316,,,
372,27,3,OYF,1984,398,,1990000,
372,27,3,OYF,1985,216,,1080000,
372,27,3,OYF,1986,275,,1375000,
372,27,3,OYF,1987,477,,2385000,
372,27,3,OYF,1988,414,,828000,
372,27,3,OYF,1989,400,,1200000,
372,27,3,OYF,1990,420,,1386000,
372,27,3,OYF,1991,366,,1207800,
372,27,3,OYF,1992,334,,1332559.8,
372,27,3,OYF,1993,450,,1762600.5,
372,27,3,OYF,1994,590,,2183035.4,
372,27,3,OYF,1995,397,,1770270.64,
372,27,3,OYF,1996,400,,1921200,
372,27,3,OYF,1997,360,,1366200,
372,27,3,OYF,1998,516,,2211699.84,
372,27,3,OYF,1999,696,,2733722.561,
372,27,3,OYG,2000,5031,,7397245.373,
372,27,3,OYG,2001,4909,,5478812.175,
372,27,3,OYG,2002,5444,,11278552.56,
372,27,3,OYG,1970,1,F,,
372,27,3,OYG,1971,1,F,,
372,27,3,OYG,1972,2,F,,
392,4,1,TLP,1954,0,-,,
392,4,1,TLP,1955,0,-,,
392,4,1,TLP,1956,0,-,,
392,4,1,TLP,1957,0,-,,
392,4,1,TLP,1958,0,-,,
392,4,1,TLP,1959,0,-,,
392,4,1,TLP,1960,0,-,,
392,4,1,TLP,1961,0,-,,
392,4,1,TLP,1962,0,-,,
392,4,1,TLP,1963,0,-,,
392,4,1,TLP,1964,0,-,,
392,4,1,TLP,1965,0,-,,
392,4,1,TLP,1966,0,-,,
392,4,1,TLP,1967,0,-,,
392,4,1,TLP,1968,0,-,,
392,4,1,TLP,1969,0,-,,
392,4,1,TLP,1970,0,-,,
392,4,1,TLP,1971,0,-,,
392,4,1,TLP,1972,0,-,,
392,4,1,TLP,1973,0,-,,
392,4,1,TLP,1974,0,-,,
392,4,1,TLP,1975,0,0,,
392,4,1,TLP,1976,34,,,
392,4,1,TLP,1977,56,,,
392,4,1,TLP,1978,416,,,
392,4,1,TLP,1979,1526,,,
392,4,1,TLP,1980,2392,,,
392,4,1,TLP,1981,2465,,,
392,4,1,TLP,1982,2640,,,
392,4,1,TLP,1983,3233,,,
376,4,1,PRF,1987,3,,17400,
376,4,1,PRF,1988,3,,17400,
376,4,1,PRF,1989,3,,19500,
376,4,1,PRF,1990,3,,19500,
376,4,1,PRF,1991,3,,21000,
376,4,1,PRF,1992,3,,21000,
376,4,1,PRF,1993,3,,21000,
376,4,1,PRF,1994,3,,21000,
376,4,1,PRF,1995,0,0,0,
376,4,1,PRF,1996,0,0,0,
376,4,1,PRF,1997,0,0,0,
376,4,1,PRF,1998,0,0,0,
376,4,1,PRF,1999,0,0,0,
380,5,1,STU,2000,550,,3688740,
380,5,1,STU,2001,700,,3837512.28,
380,5,1,STU,2002,1281,,7937460.3,
380,5,1,STU,1990,250,,4598000,
380,5,1,STU,1991,300,,4854000,
380,5,1,STU,1992,350,,5950000,
208,5,1,TRS,2011,53,,446433.464,
208,27,2,TRS,2011,71,,977295.4171,
124,67,3,CLJ,1986,7,,10126.6011,
124,67,3,CLJ,1987,25,,32433.61,
124,67,3,CLJ,1988,30,,47799.696,
124,67,3,CLJ,1989,31,,81437.527,
124,67,3,CLJ,1990,47,,112000.4454,
124,67,3,CLJ,1991,169,,296508.6072,
124,67,3,CLJ,1992,308,,831378.24,
124,67,3,CLJ,1993,347,,902061.2,
124,67,3,CLJ,1994,390,,993470.4,
124,67,3,CLJ,1995,885,,2832274.35,
124,67,3,CLJ,1996,979,,3243583.64,
392,61,3,SSX,1950,0,-,,
392,61,3,SSX,1951,0,-,,
392,61,3,SSX,1952,0,-,,
392,61,3,SSX,1953,0,-,,
392,61,3,SSX,1954,0,-,,
392,61,3,SSX,1955,0,-,,
392,61,3,SSX,1956,0,-,,
392,61,3,SSX,1957,0,-,,
392,61,3,SSX,1958,1,F,,
392,61,3,SSX,1959,2,F,,
392,61,3,SSX,1960,3,F,,
392,61,3,SSX,1961,7,F,,
392,61,3,SSX,1962,12,F,,
392,61,3,SSX,1963,21,F,,
392,61,3,SSX,1964,36,F,,
392,61,3,SSX,1965,59,F,,
392,61,3,SSX,1966,93,F,,
392,61,3,SSX,1967,203,,,
392,61,3,SSX,1968,167,,,
392,61,3,SSX,1969,102,,,
392,61,3,SSX,1970,94,,,
392,61,3,SSX,1971,339,,,
392,4,1,FRF,1968,76,F,,
392,4,1,FRF,1969,80,F,,
392,4,1,FRF,1970,80,F,,
392,4,1,FRF,1971,90,F,,
392,4,1,FRF,1972,100,F,,
392,4,1,FRF,1973,100,F,,
392,4,1,FRF,1974,110,F,,
392,4,1,FRF,1975,120,F,,
392,4,1,FRF,1976,130,F,,
392,4,1,FRF,1977,150,F,,
392,4,1,FRF,1978,160,F,,
392,4,1,FRF,1979,170,F,,
392,4,1,FRF,1980,190,F,,
392,4,1,FRF,1981,200,F,,
392,4,1,FRF,1982,220,F,,
392,4,1,FRF,1983,253,,,
124,2,1,ACH,1950,0,-,,
124,2,1,ACH,1951,0,-,,
124,2,1,ACH,1952,0,-,,
124,2,1,ACH,1953,0,-,,
392,61,3,MZZ,1950,0,-,,
392,61,3,MZZ,1951,0,-,,
392,61,3,MZZ,1952,0,-,,
392,61,3,MZZ,1953,0,-,,
392,61,3,MZZ,1954,0,-,,
392,61,3,MZZ,1955,0,-,,
392,61,3,MZZ,1956,0,-,,
392,61,3,MZZ,1957,0,-,,
392,61,3,MZZ,1958,0,-,,
392,61,3,MZZ,1959,0,-,,
392,61,3,MZZ,1960,0,-,,
392,61,3,MZZ,1961,0,-,,
392,61,3,MZZ,1962,0,-,,
392,61,3,MZZ,1963,0,-,,
392,61,3,MZZ,1964,0,-,,
392,61,3,MZZ,1965,927,,,
124,2,1,ACH,1954,0,-,,
392,61,3,INV,1961,0,-,,
392,61,3,INV,1962,0,-,,
392,61,3,INV,1963,0,-,,
392,61,3,INV,1964,0,-,,
392,61,3,INV,1965,0,-,,
392,61,3,INV,1966,0,-,,
392,61,3,INV,1967,0,-,,
392,61,3,INV,1968,0,-,,
392,61,3,INV,1969,0,-,,
392,61,3,INV,1970,0,-,,
392,61,3,INV,1971,0,-,,
392,61,3,INV,1972,0,-,,
392,61,3,INV,1973,0,-,,
392,61,3,INV,1974,0,-,,
392,61,3,INV,1975,0,-,,
392,61,3,INV,1976,58,,,
392,61,3,INV,1977,16,,,
392,61,3,INV,1978,11,,,
392,61,3,INV,1979,22,,,
392,61,3,INV,1980,25,,,
392,61,3,INV,1981,8,,,
392,61,3,INV,1982,11,,,
392,61,3,INV,1983,2,,,
392,61,3,LNJ,1950,4717,,,
392,61,3,LNJ,1951,3000,F,,
392,61,3,LNJ,1952,2000,F,,
392,61,3,LNJ,1953,2000,F,,
392,61,3,LNJ,1954,2000,F,,
392,61,3,LNJ,1955,2000,F,,
392,61,3,LNJ,1956,2200,F,,
392,61,3,LNJ,1957,1000,F,,
392,61,3,LNJ,1958,1000,F,,
392,61,3,LNJ,1959,1500,F,,
392,61,3,LNJ,1960,1000,F,,
392,61,3,LNJ,1961,800,F,,
392,61,3,LNJ,1962,1500,F,,
392,61,3,LNJ,1963,600,F,,
392,61,3,LNJ,1964,600,F,,
392,61,3,LNJ,1965,600,F,,
392,61,3,LNJ,1966,800,F,,
392,61,3,LNJ,1967,700,F,,
392,61,3,LNJ,1968,500,F,,
392,61,3,LNJ,1969,500,F,,
392,61,3,LNJ,1970,284,,,
392,61,3,LNJ,1971,665,,,
392,61,3,LNJ,1972,3340,,,
392,61,3,LNJ,1973,7681,,,
392,61,3,LNJ,1974,10201,,,
392,61,3,LNJ,1975,15759,,,
392,61,3,LNJ,1976,22087,,,
392,61,3,LNJ,1977,27249,,,
392,61,3,LNJ,1978,21890,,,
392,61,3,LNJ,1979,25291,,,
392,61,3,LNJ,1980,38562,,,
392,61,3,LNJ,1981,44221,,,
392,61,3,LNJ,1982,42980,,,
392,61,3,LNJ,1983,44345,,,
222,77,3,NQT,2007,2,F,3000,
222,77,3,NQT,2008,5,F,7500,
222,77,3,NQT,2009,5,F,7500,
222,77,3,NDN,2007,1,F,2000,
222,77,3,NDN,2008,1,F,2000,
222,77,3,NDN,2009,2,F,4000,
208,27,2,TRR,2011,100,F,389096.2938,
222,77,3,OYC,2007,2,F,3000,
222,77,3,OYC,2008,5,F,7500,
222,77,3,OYC,2009,5,F,7500,
208,27,3,TRR,2011,10100,F,39298725.68,
392,61,3,UDP,1950,6603,,,
392,61,3,UDP,1951,6000,F,,
392,61,3,UDP,1952,6000,F,,
392,61,3,UDP,1953,6000,F,,
392,61,3,UDP,1954,6500,F,,
392,61,3,UDP,1955,6500,F,,
392,61,3,UDP,1956,6500,F,,
392,61,3,UDP,1957,7000,F,,
392,61,3,UDP,1958,8000,F,,
392,61,3,UDP,1959,8000,F,,
392,61,3,UDP,1960,9500,F,,
392,61,3,UDP,1961,9000,F,,
392,61,3,UDP,1962,9500,F,,
392,61,3,UDP,1963,10000,F,,
392,61,3,UDP,1964,11000,F,,
392,61,3,UDP,1965,12537,,,
392,61,3,UDP,1966,37809,,,
392,61,3,UDP,1967,58080,,,
392,61,3,UDP,1968,76698,,,
392,61,3,UDP,1969,59821,,,
392,61,3,UDP,1970,76358,,,
392,61,3,UDP,1971,95155,,,
392,61,3,UDP,1972,105795,,,
392,61,3,UDP,1973,113211,,,
392,61,3,UDP,1974,153762,,,
392,61,3,UDP,1975,101937,,,
392,61,3,UDP,1976,126723,,,
392,61,3,UDP,1977,125833,,,
392,61,3,UDP,1978,102682,,,
392,61,3,UDP,1979,103791,,,
392,61,3,UDP,1980,113532,,,
392,61,3,UDP,1981,91282,,,
410,61,3,MTN,1986,11040,,3608755.2,
410,61,3,MTN,1987,7588,,3712307.592,
410,61,3,MTN,1988,8670,,6314430.36,
410,61,3,MTN,1989,10116,,8269435.476,
410,61,3,MTN,1990,12463,,14651702.21,
410,61,3,MTN,1991,14367,,15128565.94,
410,61,3,MTN,1992,17248,,13455664.99,
410,61,3,MTN,1993,12053,,18772547.5,
410,61,3,MTN,1994,6918,,4203100.08,
410,61,3,MTN,1995,4344,,3946958.4,
410,61,3,MTN,1996,8277,,6621600,
410,61,3,MTN,1997,7794,,6624900,
410,61,3,MTN,1998,5298,,1305056.34,
410,61,3,MTN,1999,5873,,1887893.469,
372,27,3,URM,1977,0,-,,
372,27,3,URM,1978,0,-,,
372,27,3,URM,1979,0,-,,
372,27,3,URM,1980,0,-,,
372,27,3,URM,1981,0,-,,
372,27,3,URM,1982,0,-,,
372,27,3,URM,1983,0,-,,
372,27,3,URM,1984,0,-,0,
372,27,3,URM,1985,0,-,0,
372,27,3,URM,1986,0,-,0,
372,27,3,URM,1987,0,-,0,
372,27,3,URM,1988,0,-,0,
372,27,3,URM,1989,0,-,0,
372,27,3,URM,1990,0,-,0,
372,27,3,URM,1991,0,-,0,
372,27,3,URM,1992,0,-,0,
372,27,3,URM,1993,0,-,0,
372,27,3,URM,1994,0,-,0,
372,27,3,URM,1995,0,-,0,
372,27,3,URM,1996,0,-,0,
372,27,3,URM,1997,0,-,0,
372,27,3,URM,1998,0,-,0,
372,27,3,URM,1999,0,-,0,
376,4,1,COH,2000,0,-,0,
376,4,1,COH,2001,0,-,0,
376,4,1,COH,2002,0,-,0,
376,4,1,COH,1984,0,-,0,
376,4,1,COH,1985,0,-,0,
376,4,1,COH,1986,0,-,0,
376,4,1,COH,1987,0,-,0,
376,4,1,COH,1988,0,-,0,
376,4,1,COH,1989,0,-,0,
376,4,1,COH,1990,0,-,0,
